ReportTitle
Kleine Hochschulstatistik im WiSe 2022/23

Standort,Textbox24,StudDeutschW3,StudDeutsch1HS,StudAusland1HSW,StudDeutsch1FS,StudDeutsch1FSW,StudAusland,StudAuslandW,StudAusland1HSW1,StudAusland1HSW5,StudAusland1FS,StudDeutsch1FSW2,Stud1HS,Stud1FS,Textbox176,Organisation1,Textbox28,Textbox42,StudDeutsch1HS1,Textbox63,Textbox72,Textbox81,Textbox89,Textbox114,Textbox131,StudAusland1HSW4,Textbox156,StudDeutsch1FSW3,Textbox163,Textbox170,Textbox177,Studiengang1,StudDeutsch1,Textbox43,Textbox57,Textbox64,Textbox73,Textbox83,Textbox90,Textbox115,Textbox132,StudAusland1HSW3,Textbox157,StudDeutsch1FSW1,Textbox164,Textbox171,Textbox178,Textbox19,Textbox44,Textbox58,Textbox65,Textbox74,Textbox84,Textbox102,Textbox116,Textbox133,StudAusland1HSW2,Textbox158,StudAusland1FSW1,Textbox165,Textbox172,Textbox179
Osnabrück Westerberg,7852,3674,1135,565,1629,768,668,340,178,98,125,69,1313,1754,8520, Institut für Musik,367,137,32,11,58,19,63,33,7,3,5,1,39,63,430,  Musikerziehung,365,136,32,11,58,19,63,33,7,3,5,1,39,63,428,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Agrar- und Lebensmittelwirtschaft,88,47,0,0,32,16,1,0,0,0,0,0,0,32,89,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Angewandte Geflügelwissenschaften,10,3,0,0,0,0,0,0,0,0,0,0,0,0,10,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Angewandte Nutztier- und Pflanzenwissenschaften,100,45,1,1,35,15,2,1,0,0,0,0,1,35,102,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,"  Angewandte Pflanzenbiologie - Gartenbau, Pflanzentechnologie",210,90,37,13,56,19,3,2,2,1,1,1,39,57,213,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Baubetriebswirtschaft,44,8,12,2,14,2,2,0,1,0,1,0,13,15,46,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Baubetriebswirtschaft Dual,96,13,18,2,18,2,1,0,0,0,0,0,18,18,97,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Berufliche Bildung - Teilstudiengang Ökotrophologie,65,43,11,7,15,9,2,2,0,0,0,0,11,15,67,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Bioverfahrenstechnik in Agrar- und Lebensmittelwirtschaft,81,40,11,8,19,11,2,0,1,0,1,0,12,20,83,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Freiraumplanung,234,136,49,31,63,37,6,6,1,1,1,1,50,64,240,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Landschaftsarchitektur,102,61,0,0,32,21,4,3,0,0,0,0,0,32,106,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Landschaftsbau (Bachelor),175,30,31,3,40,6,1,0,0,0,0,0,31,40,176,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Landschaftsbau (Master),57,14,0,0,16,6,0,0,0,0,0,0,0,16,57,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Landschaftsentwicklung,202,103,28,17,39,21,1,0,0,0,0,0,28,39,203,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Landwirtschaft,545,201,116,54,132,67,0,0,0,0,0,0,116,132,545,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Lehramt an berufsbildenden Schulen - Teilstudiengang Ökotrophologie,56,48,0,0,24,18,1,1,0,0,1,1,0,25,57,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Ökotrophologie,219,181,43,36,62,51,4,3,1,1,2,2,44,64,223,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Wirtschaftsingenieurwesen Agrar/Lebensmittel,283,101,34,9,45,13,6,3,2,1,0,0,36,45,289,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Osnabrück Haste,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2576,1164,391,183,642,314,36,21,8,4,7,5,399,649,2612,  Wirtschaftsingenieurwesen im Agri- und Hortibusiness,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,  Betriebswirtschaft (dual) - IDS,269,136,87,45,97,51,2,2,0,0,0,0,87,97,271,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,  Engineering technischer Systeme,175,28,64,10,66,10,3,1,1,1,2,1,65,68,178,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,  Führung und Organisation,58,29,1,1,13,9,0,0,0,0,0,0,1,13,58,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,  Management betrieblicher Systeme,46,22,10,4,11,5,1,0,0,0,0,0,10,11,47,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,  Pflege (dual) - IDS,70,66,23,23,24,24,4,4,1,1,1,1,24,25,74,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,"  Technologieanalyse, -engineering, -management",45,7,0,0,12,0,0,0,0,0,0,0,0,12,45,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,  Wirtschaftsinformatik (dual),146,18,42,8,47,9,5,0,0,0,1,0,42,48,151,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Duale Studiengänge,931,334,275,105,322,123,17,7,4,2,6,2,279,328,948,  Wirtschaftsingenieurwesen (dual),122,28,48,14,52,15,2,0,2,0,2,0,50,54,124,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Kommunikationsmanagement,331,265,50,39,82,66,4,4,2,2,3,3,52,85,335,  Kommunikation und Management,70,61,0,0,19,17,2,2,0,0,1,1,0,20,72,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Kommunikationsmanagement,331,265,50,39,82,66,4,4,2,2,3,3,52,85,335,  Kommunikationsmanagement,261,204,50,39,63,49,2,2,2,2,2,2,52,65,263,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Management und Technik,793,181,134,27,221,49,43,13,9,2,10,4,143,231,836,  Allgemeiner Maschinenbau,71,3,19,1,22,1,5,1,1,1,1,1,20,23,76,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Management und Technik,793,181,134,27,221,49,43,13,9,2,10,4,143,231,836,  Betriebswirtschaft und Management - IMT,277,109,47,17,60,21,10,4,5,1,5,1,52,65,287,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Management und Technik,793,181,134,27,221,49,43,13,9,2,10,4,143,231,836,  Management und Technik,40,12,0,0,11,4,0,0,0,0,0,0,0,11,40,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Management und Technik,793,181,134,27,221,49,43,13,9,2,10,4,143,231,836,  Wirtschaftsinformatik,108,10,24,1,33,5,8,3,1,0,2,0,25,35,116,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Management und Technik,793,181,134,27,221,49,43,13,9,2,10,4,143,231,836,  Wirtschaftsingenieurwesen - Energiewirtschaft,45,12,0,0,21,5,3,1,0,0,1,1,0,22,48,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Management und Technik,793,181,134,27,221,49,43,13,9,2,10,4,143,231,836,  Wirtschaftsingenieurwesen (Bachelor),168,30,44,8,55,12,14,3,2,0,1,1,46,56,182,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Management und Technik,793,181,134,27,221,49,43,13,9,2,10,4,143,231,836,  Wirtschaftsingenieurwesen (Master),84,5,0,0,19,1,3,1,0,0,0,0,0,19,87,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357
Lingen,2156,855,474,183,642,250,69,26,15,6,19,9,489,661,2225, Institut für Theaterpädagogik,101,75,15,12,17,12,5,2,0,0,0,0,15,17,106,  Theaterpädagogik,101,75,15,12,17,12,5,2,0,0,0,0,15,17,106,12584,5693,2000,931,2913,1332,773,387,201,108,151,83,2201,3064,13357

