ReportTitle
Kleine Hochschulstatistik im WiSe 2023/24

Standort,Textbox24,StudDeutschW3,StudDeutsch1HS,StudAusland1HSW,StudDeutsch1FS,StudDeutsch1FSW,StudAusland,StudAuslandW,StudAusland1HSW1,StudAusland1HSW5,StudAusland1FS,StudDeutsch1FSW2,Stud1HS,Stud1FS,Textbox176,Organisation1,Textbox28,Textbox42,StudDeutsch1HS1,Textbox63,Textbox72,Textbox81,Textbox89,Textbox114,Textbox131,StudAusland1HSW4,Textbox156,StudDeutsch1FSW3,Textbox163,Textbox170,Textbox177,Studiengang1,StudDeutsch1,Textbox43,Textbox57,Textbox64,Textbox73,Textbox83,Textbox90,Textbox115,Textbox132,StudAusland1HSW3,Textbox157,StudDeutsch1FSW1,Textbox164,Textbox171,Textbox178,Textbox19,Textbox44,Textbox58,Textbox65,Textbox74,Textbox84,Textbox102,Textbox116,Textbox133,StudAusland1HSW2,Textbox158,StudAusland1FSW1,Textbox165,Textbox172,Textbox179
Osnabrück Westerberg,7585,3681,983,533,1470,733,721,360,201,103,141,59,1184,1611,8306, Institut für Musik,343,121,25,12,45,16,65,32,11,5,9,4,36,54,408,  Musikerziehung,343,121,25,12,45,16,65,32,11,5,9,4,36,54,408,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Agrar- und Lebensmittelwirtschaft,92,46,0,0,27,12,2,0,1,0,0,0,1,27,94,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Angewandte Geflügelwissenschaften,9,3,0,0,0,0,0,0,0,0,0,0,0,0,9,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Angewandte Nutztier- und Pflanzenwissenschaften,102,42,0,0,33,15,1,1,0,0,0,0,0,33,103,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,"  Angewandte Pflanzenbiologie - Gartenbau, Pflanzentechnologie",217,97,36,17,58,24,3,2,1,0,1,0,37,59,220,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Baubetriebswirtschaft,53,8,12,2,15,3,1,0,0,0,0,0,12,15,54,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Baubetriebswirtschaft Dual,78,8,15,2,16,2,1,0,0,0,0,0,15,16,79,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Berufliche Bildung - Teilstudiengang Ökotrophologie,65,44,10,7,15,10,2,2,0,0,0,0,10,15,67,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Bioverfahrenstechnik in Agrar- und Lebensmittelwirtschaft,55,24,9,5,11,7,0,0,0,0,0,0,9,11,55,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Freiraumplanung,252,149,46,32,68,43,5,5,1,1,1,1,47,69,257,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Landschaftsarchitektur,93,59,0,0,25,17,4,3,0,0,1,1,0,26,97,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Landschaftsbau (Bachelor),182,25,45,4,56,6,1,0,0,0,0,0,45,56,183,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Landschaftsbau (Master),53,17,0,0,10,4,0,0,0,0,0,0,0,10,53,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Landschaftsentwicklung,177,91,20,10,30,15,1,0,0,0,0,0,20,30,178,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Landwirtschaft,537,205,141,62,150,67,3,1,3,1,2,1,144,152,540,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Lehramt an berufsbildenden Schulen - Teilstudiengang Ökotrophologie,45,36,0,0,12,7,1,1,0,0,0,0,0,12,46,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Ökotrophologie,196,165,20,18,29,24,3,2,0,0,0,0,20,29,199,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Pflanzentechnologie in der Agrarwirtschaft,16,9,10,6,16,9,2,1,2,1,2,1,12,18,18,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Osnabrück Haste,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2453,1111,394,175,614,282,32,19,9,3,7,4,403,621,2485,  Wirtschaftsingenieurwesen Agrar/Lebensmittel,231,83,30,10,43,17,2,1,1,0,0,0,31,43,233,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Betriebswirtschaft (dual) - IDS,268,139,103,56,106,57,2,2,1,1,1,1,104,107,270,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Engineering technischer Systeme,170,27,57,10,59,10,4,1,1,0,1,0,58,60,174,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Führung und Organisation,57,29,0,0,8,3,0,0,0,0,0,0,0,8,57,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Management betrieblicher Systeme,49,22,9,3,10,3,1,0,0,0,0,0,9,10,50,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Multiprofessionelle Gesundheits- und Sozialversorgung,6,6,3,3,6,6,0,0,0,0,0,0,3,6,6,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Pflege (dual) - IDS,55,53,4,4,5,5,2,2,0,0,0,0,4,5,57,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,"  Technologieanalyse, -engineering, -management",44,7,0,0,5,1,0,0,0,0,0,0,0,5,44,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Wirtschaftsinformatik (dual),144,21,43,9,49,9,4,1,1,0,2,1,44,51,148,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Duale Studiengänge,934,339,275,97,306,107,17,6,5,1,6,2,280,312,951,  Wirtschaftsingenieurwesen (dual),141,35,56,12,58,13,4,0,2,0,2,0,58,60,145,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Kommunikationsmanagement,298,231,49,40,89,69,2,2,0,0,1,1,49,90,300,  Kommunikation und Management,62,52,0,0,21,18,2,2,0,0,1,1,0,22,64,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Kommunikationsmanagement,298,231,49,40,89,69,2,2,0,0,1,1,49,90,300,  Kommunikationsmanagement,236,179,49,40,68,51,0,0,0,0,0,0,49,68,236,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Management und Technik,710,146,132,24,195,32,47,15,16,7,16,8,148,211,757,  Allgemeiner Maschinenbau,69,2,21,0,25,0,3,1,0,0,0,0,21,25,72,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Management und Technik,710,146,132,24,195,32,47,15,16,7,16,8,148,211,757,  Betriebswirtschaft und Management - IMT,223,83,42,17,50,17,11,4,3,2,3,2,45,53,234,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Management und Technik,710,146,132,24,195,32,47,15,16,7,16,8,148,211,757,  Management und Technik,29,11,0,0,10,4,0,0,0,0,0,0,0,10,29,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Management und Technik,710,146,132,24,195,32,47,15,16,7,16,8,148,211,757,  Wirtschaftsinformatik,110,12,29,4,34,4,17,7,9,4,10,5,38,44,127,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Management und Technik,710,146,132,24,195,32,47,15,16,7,16,8,148,211,757,  Wirtschaftsingenieurwesen - Energiewirtschaft,37,8,0,0,11,2,1,0,0,0,0,0,0,11,38,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Management und Technik,710,146,132,24,195,32,47,15,16,7,16,8,148,211,757,  Wirtschaftsingenieurwesen (Bachelor),157,25,40,3,45,4,13,3,4,1,3,1,44,48,170,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Management und Technik,710,146,132,24,195,32,47,15,16,7,16,8,148,211,757,  Wirtschaftsingenieurwesen (Master),85,5,0,0,20,1,2,0,0,0,0,0,0,20,87,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906
Lingen,2046,792,468,171,609,222,69,25,21,8,23,11,489,632,2115, Institut für Theaterpädagogik,104,76,12,10,19,14,3,2,0,0,0,0,12,19,107,  Theaterpädagogik,104,76,12,10,19,14,3,2,0,0,0,0,12,19,107,12084,5584,1845,879,2693,1237,822,404,231,114,171,74,2076,2864,12906

