ReportTitle
Kleine Hochschulstatistik im WiSe 2020/21

Standort,Textbox24,StudDeutschW3,StudDeutsch1HS,StudAusland1HSW,StudDeutsch1FS,StudDeutsch1FSW,StudAusland,StudAuslandW,StudAusland1HSW1,StudAusland1HSW5,StudAusland1FS,StudDeutsch1FSW2,Stud1HS,Stud1FS,Textbox176,Organisation1,Textbox28,Textbox42,StudDeutsch1HS1,Textbox63,Textbox72,Textbox81,Textbox89,Textbox114,Textbox131,StudAusland1HSW4,Textbox156,StudDeutsch1FSW3,Textbox163,Textbox170,Textbox177,Studiengang1,StudDeutsch1,Textbox43,Textbox57,Textbox64,Textbox73,Textbox83,Textbox90,Textbox115,Textbox132,StudAusland1HSW3,Textbox157,StudDeutsch1FSW1,Textbox164,Textbox171,Textbox178,Textbox19,Textbox44,Textbox58,Textbox65,Textbox74,Textbox84,Textbox102,Textbox116,Textbox133,StudAusland1HSW2,Textbox158,StudAusland1FSW1,Textbox165,Textbox172,Textbox179
Osnabrück Westerberg,8295,3796,1165,578,1676,753,673,323,183,84,142,67,1348,1818,8968, Fakultät Wirtschafts- und Sozialwissenschaften,4951,3148,714,475,965,598,374,234,110,56,59,40,824,1024,5325,  Wirtschaftsrecht (Master),46,19,0,0,0,0,1,0,0,0,0,0,0,0,47,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Westerberg,8295,3796,1165,578,1676,753,673,323,183,84,142,67,1348,1818,8968, Institut für Musik,386,150,29,15,57,25,65,34,19,14,15,10,48,72,451,  Mit Kindern singen,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Westerberg,8295,3796,1165,578,1676,753,673,323,183,84,142,67,1348,1818,8968, Institut für Musik,386,150,29,15,57,25,65,34,19,14,15,10,48,72,451,  Musikerziehung,383,148,29,15,57,25,65,34,19,14,15,10,48,72,448,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Agrar- und Lebensmittelwirtschaft,104,57,0,0,24,15,2,0,0,0,1,0,0,25,106,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Angewandte Nutztier- und Pflanzenwissenschaften,86,41,0,0,36,17,1,0,1,0,1,0,1,37,87,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,"  Angewandte Pflanzenbiologie - Gartenbau, Pflanzentechnologie",176,72,37,20,58,31,2,0,1,0,0,0,38,58,178,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Baubetriebswirtschaft,19,2,14,1,19,2,0,0,0,0,0,0,14,19,19,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Baubetriebswirtschaft Dual,107,17,16,1,22,1,1,0,1,0,1,0,17,23,108,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Berufliche Bildung - Teilstudiengang Ökotrophologie,85,66,20,17,24,19,2,2,0,0,0,0,20,24,87,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Bioverfahrenstechnik in Agrar- und Lebensmittelwirtschaft,108,62,31,17,38,20,2,0,1,0,1,0,32,39,110,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,"  Boden, Gewässer, Altlasten",48,28,0,0,0,0,0,0,0,0,0,0,0,0,48,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Freiraumplanung,259,151,57,42,88,57,10,8,4,3,3,3,61,91,269,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Landschaftsarchitektur,80,44,0,0,27,13,3,3,2,2,1,1,2,28,83,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Landschaftsbau (Bachelor),191,35,37,11,45,11,1,0,0,0,0,0,37,45,192,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Landschaftsbau (Master),51,11,0,0,15,3,0,0,0,0,0,0,0,15,51,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Landschaftsentwicklung,213,99,31,17,47,22,0,0,0,0,0,0,31,47,213,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Landwirtschaft,531,163,119,44,129,51,2,1,0,0,0,0,119,129,533,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Lehramt an berufsbildenden Schulen - Teilstudiengang Ökotrophologie,49,38,0,0,14,14,0,0,0,0,0,0,0,14,49,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Ökotrophologie,219,190,39,36,46,43,4,4,1,1,2,2,40,48,223,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Wirtschaftsingenieurwesen Agrar/Lebensmittel,343,132,75,27,89,31,17,13,12,10,1,1,87,90,360,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Osnabrück Haste,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783, Fakultät Agrarwissenschaften und Landschaftsarchitektur,2736,1224,476,233,721,350,47,31,23,16,11,7,499,732,2783,  Wirtschaftsingenieurwesen im Agri- und Hortibusiness,67,16,0,0,0,0,0,0,0,0,0,0,0,0,67,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,  Betriebswirtschaft (dual) - IDS,277,143,85,45,97,51,3,3,1,1,1,1,86,98,280,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,  Engineering technischer Systeme,179,23,44,7,52,9,1,1,0,0,0,0,44,52,180,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,  Führung und Organisation,75,31,1,1,23,10,1,1,0,0,0,0,1,23,76,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,  Management betrieblicher Systeme,73,25,19,11,20,11,0,0,0,0,0,0,19,20,73,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,  Pflege (dual) - IDS,80,66,11,11,15,15,5,5,0,0,0,0,11,15,85,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,"  Technologieanalyse, -engineering, -management",58,7,0,0,13,2,1,0,0,0,0,0,0,13,59,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,  Wirtschaftsinformatik (dual),142,21,42,6,49,7,3,0,2,0,2,0,44,51,145,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Duale Studiengänge,1018,342,237,85,307,110,14,10,3,1,3,1,240,310,1032,  Wirtschaftsingenieurwesen (dual),134,26,35,4,38,5,0,0,0,0,0,0,35,38,134,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Kommunikationsmanagement,356,286,37,31,76,64,2,2,0,0,1,1,37,77,358,  Corporate Communications,6,5,0,0,0,0,0,0,0,0,0,0,0,0,6,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Kommunikationsmanagement,356,286,37,31,76,64,2,2,0,0,1,1,37,77,358,  Kommunikation und Management,73,64,0,0,22,20,1,1,0,0,1,1,0,23,74,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Kommunikationsmanagement,356,286,37,31,76,64,2,2,0,0,1,1,37,77,358,  Kommunikationsmanagement,277,217,37,31,54,44,1,1,0,0,0,0,37,54,278,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Management und Technik,905,190,188,53,293,74,37,12,15,4,13,3,203,306,942,  Allgemeiner Maschinenbau,117,2,20,1,27,1,6,1,4,0,1,0,24,28,123,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Management und Technik,905,190,188,53,293,74,37,12,15,4,13,3,203,306,942,  Betriebswirtschaft und Management - IMT,313,132,95,46,108,50,9,5,6,2,6,2,101,114,322,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Management und Technik,905,190,188,53,293,74,37,12,15,4,13,3,203,306,942,  Management und Technik,27,7,0,0,27,7,0,0,0,0,0,0,0,27,27,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Management und Technik,905,190,188,53,293,74,37,12,15,4,13,3,203,306,942,  Wirtschaftsinformatik,118,7,30,0,41,1,6,3,3,1,3,1,33,44,124,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Management und Technik,905,190,188,53,293,74,37,12,15,4,13,3,203,306,942,  Wirtschaftsingenieurwesen - Energiewirtschaft,46,15,0,0,18,8,3,1,0,0,1,0,0,19,49,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Management und Technik,905,190,188,53,293,74,37,12,15,4,13,3,203,306,942,  Wirtschaftsingenieurwesen (Bachelor),177,19,43,6,49,7,9,1,2,1,1,0,45,50,186,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Management und Technik,905,190,188,53,293,74,37,12,15,4,13,3,203,306,942,  Wirtschaftsingenieurwesen (Master),107,8,0,0,23,0,4,1,0,0,1,0,0,24,111,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184
Lingen,2374,885,471,176,694,262,59,27,18,5,18,6,489,712,2433, Institut für Theaterpädagogik,95,67,9,7,18,14,6,3,0,0,1,1,9,19,101,  Theaterpädagogik,95,67,9,7,18,14,6,3,0,0,1,1,9,19,101,13405,5905,2112,987,3091,1365,779,381,224,105,171,80,2336,3262,14184

